Plan ID,Insurance Company,Plan Name,Age,Rating Area,Metal Level,Market Place,Non-Tobacco Premium,Tobacco Premium,Counties,Rating Area Centroid
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,41,Rating Area 4,Bronze,On,578.87,630.97,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,42,Rating Area 4,Bronze,On,589.10,642.11,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,43,Rating Area 4,Bronze,On,603.32,657.62,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,44,Rating Area 4,Bronze,On,621.11,677.01,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,45,Rating Area 4,Bronze,On,642.00,699.78,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,46,Rating Area 4,Bronze,On,666.90,726.92,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,47,Rating Area 4,Bronze,On,694.91,757.45,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,48,Rating Area 4,Bronze,On,726.92,792.34,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,49,Rating Area 4,Bronze,On,758.49,826.75,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,50,Rating Area 4,Bronze,On,794.06,865.52,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,51,Rating Area 4,Bronze,On,829.18,903.81,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,52,Rating Area 4,Bronze,On,867.86,945.97,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,53,Rating Area 4,Bronze,On,906.98,988.61,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,54,Rating Area 4,Bronze,On,949.22,1034.65,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,55,Rating Area 4,Bronze,On,991.46,1080.69,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,56,Rating Area 4,Bronze,On,1037.25,1130.60,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,57,Rating Area 4,Bronze,On,1083.49,1181.00,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,58,Rating Area 4,Bronze,On,1132.84,1234.80,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,59,Rating Area 4,Bronze,On,1157.29,1261.45,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,60,Rating Area 4,Bronze,On,1206.64,1315.24,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,61,Rating Area 4,Bronze,On,1249.33,1361.77,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,62,Rating Area 4,Bronze,On,1277.34,1392.30,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,63,Rating Area 4,Bronze,On,1312.46,1430.58,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040011,Medica Insurance Company,Medica with CHI Health Bronze HSA,64,Rating Area 4,Bronze,On,1333.80,1453.84,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,14,Rating Area 4,Catastrophic,On,251.86,274.52,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,15,Rating Area 4,Catastrophic,On,274.24,298.92,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,16,Rating Area 4,Catastrophic,On,282.80,308.26,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,17,Rating Area 4,Catastrophic,On,291.36,317.59,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,18,Rating Area 4,Catastrophic,On,300.58,327.63,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,19,Rating Area 4,Catastrophic,On,309.80,337.68,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,20,Rating Area 4,Catastrophic,On,319.35,348.09,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,21,Rating Area 4,Catastrophic,On,329.23,358.86,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,22,Rating Area 4,Catastrophic,On,329.22,358.85,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,23,Rating Area 4,Catastrophic,On,329.22,358.85,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,24,Rating Area 4,Catastrophic,On,329.22,358.85,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,25,Rating Area 4,Catastrophic,On,330.54,360.29,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,26,Rating Area 4,Catastrophic,On,337.12,367.47,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,27,Rating Area 4,Catastrophic,On,345.03,376.08,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,28,Rating Area 4,Catastrophic,On,357.87,390.07,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,29,Rating Area 4,Catastrophic,On,368.40,401.56,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,30,Rating Area 4,Catastrophic,On,373.67,407.30,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,31,Rating Area 4,Catastrophic,On,381.57,415.91,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,32,Rating Area 4,Catastrophic,On,389.47,424.52,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,33,Rating Area 4,Catastrophic,On,394.41,429.91,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,34,Rating Area 4,Catastrophic,On,399.68,435.65,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,35,Rating Area 4,Catastrophic,On,402.31,438.52,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,36,Rating Area 4,Catastrophic,On,404.94,441.39,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,37,Rating Area 4,Catastrophic,On,407.58,444.26,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,38,Rating Area 4,Catastrophic,On,410.21,447.13,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,39,Rating Area 4,Catastrophic,On,415.48,452.87,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,40,Rating Area 4,Catastrophic,On,420.75,458.61,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,41,Rating Area 4,Catastrophic,On,428.65,467.23,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,42,Rating Area 4,Catastrophic,On,436.22,475.48,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,43,Rating Area 4,Catastrophic,On,446.76,486.96,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,44,Rating Area 4,Catastrophic,On,459.93,501.32,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,45,Rating Area 4,Catastrophic,On,475.40,518.18,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,46,Rating Area 4,Catastrophic,On,493.84,538.28,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,47,Rating Area 4,Catastrophic,On,514.58,560.89,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,48,Rating Area 4,Catastrophic,On,538.28,586.73,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,49,Rating Area 4,Catastrophic,On,561.66,612.20,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,50,Rating Area 4,Catastrophic,On,587.99,640.91,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,51,Rating Area 4,Catastrophic,On,614.00,669.26,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,52,Rating Area 4,Catastrophic,On,642.64,700.48,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,53,Rating Area 4,Catastrophic,On,671.62,732.06,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,54,Rating Area 4,Catastrophic,On,702.89,766.15,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,55,Rating Area 4,Catastrophic,On,734.17,800.24,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,56,Rating Area 4,Catastrophic,On,768.08,837.21,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,57,Rating Area 4,Catastrophic,On,802.32,874.53,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,58,Rating Area 4,Catastrophic,On,838.86,914.36,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,59,Rating Area 4,Catastrophic,On,856.97,934.10,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,60,Rating Area 4,Catastrophic,On,893.51,973.93,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,61,Rating Area 4,Catastrophic,On,925.12,1008.38,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,62,Rating Area 4,Catastrophic,On,945.86,1030.99,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,63,Rating Area 4,Catastrophic,On,971.87,1059.34,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040013,Medica Insurance Company,Medica with CHI Health Catastrophic,64,Rating Area 4,Catastrophic,On,987.67,1076.56,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040019,Medica Insurance Company,Medica with CHI Health Gold Copay Plus,14,Rating Area 4,Gold,On,466.30,508.27,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040019,Medica Insurance Company,Medica with CHI Health Gold Copay Plus,15,Rating Area 4,Gold,On,507.75,553.45,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040019,Medica Insurance Company,Medica with CHI Health Gold Copay Plus,16,Rating Area 4,Gold,On,523.60,570.72,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040019,Medica Insurance Company,Medica with CHI Health Gold Copay Plus,17,Rating Area 4,Gold,On,539.45,588.00,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040019,Medica Insurance Company,Medica with CHI Health Gold Copay Plus,18,Rating Area 4,Gold,On,556.51,606.60,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040019,Medica Insurance Company,Medica with CHI Health Gold Copay Plus,19,Rating Area 4,Gold,On,573.58,625.20,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040019,Medica Insurance Company,Medica with CHI Health Gold Copay Plus,20,Rating Area 4,Gold,On,591.26,644.47,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040019,Medica Insurance Company,Medica with CHI Health Gold Copay Plus,21,Rating Area 4,Gold,On,609.55,664.41,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040019,Medica Insurance Company,Medica with CHI Health Gold Copay Plus,22,Rating Area 4,Gold,On,609.54,664.40,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040019,Medica Insurance Company,Medica with CHI Health Gold Copay Plus,23,Rating Area 4,Gold,On,609.54,664.40,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040019,Medica Insurance Company,Medica with CHI Health Gold Copay Plus,24,Rating Area 4,Gold,On,609.54,664.40,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040019,Medica Insurance Company,Medica with CHI Health Gold Copay Plus,25,Rating Area 4,Gold,On,611.98,667.06,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
93078IA0040019,Medica Insurance Company,Medica with CHI Health Gold Copay Plus,26,Rating Area 4,Gold,On,624.17,680.35,"Adair, Adams, Audubon, Cass, Clarke, Decatur, Fremont, Guthrie, Harrison, Mills, Montgomery, Page, Pottawattamie, Ringgold, Shelby, Taylor, Union","(41.18, -94.91)"
